tid,title,url,imdbRating,duration,year,nrOfWins,nrOfNominations
tt0137288,Kikô Kantai dairugger XV (TV Series 1982– ),http://www.imdb.com/title/tt0137288/,2.8,1500,1982,0,0
tt0137437,Das Testament des Grafen von Monte Christo (1954),http://www.imdb.com/title/tt0137437/,6.2,,1954,0,0
tt0137494,Verlockende Falle (1999),http://www.imdb.com/title/tt0137494/,6.2,6780,1999,4,5
tt0138074,Santa and the Ice Cream Bunny (1972),http://www.imdb.com/title/tt0138074/,1.3,5760,1972,0,0
tt0138510,Die Killerhand (1999),http://www.imdb.com/title/tt0138510/,6.2,5520,1999,0,0
tt0138563,Kurt & Courtney (1998),http://www.imdb.com/title/tt0138563/,6.2,5700,1998,1,1
tt0138956,X-Factor (TV Series 1997–2002),http://www.imdb.com/title/tt0138956/,8.1,3600,1997,0,0
tt0138967,Hercules (TV Series 1998–1999),http://www.imdb.com/title/tt0138967/,6.6,1800,1998,2,4
tt0033766,Die ewige Eva (1941),http://www.imdb.com/title/tt0033766/,7.8,5400,1941,0,0
tt0139151,Inferno (1999),http://www.imdb.com/title/tt0139151/,5,5700,1999,0,0
tt0139239,Go! Das Leben beginnt erst um 3.00 Uhr morgens (1999),http://www.imdb.com/title/tt0139239/,7.3,6120,1999,5,7
tt0139414,Lake Placid (1999),http://www.imdb.com/title/tt0139414/,5.6,4920,1999,0,0
tt0139564,Besuch am Meer (1997),http://www.imdb.com/title/tt0139564/,6.9,3120,1997,0,0
tt0139668,Ein wahres Verbrechen (1999),http://www.imdb.com/title/tt0139668/,6.5,7620,1999,0,0
tt0139680,Ultima noapte de dragoste (1979),http://www.imdb.com/title/tt0139680/,7.4,6600,1979,0,0
tt0139739,Wilhelm Cuceritorul (1982),http://www.imdb.com/title/tt0139739/,7.1,10800,1982,0,0
tt0139803,Top of the Pops (TV Series 1964–2012),http://www.imdb.com/title/tt0139803/,7,1800,2012,1,0
tt0139809,The Thirteenth Floor (1999),http://www.imdb.com/title/tt0139809/,7,6000,1999,0,0
tt0139945,A Compadecida (1969),http://www.imdb.com/title/tt0139945/,7.1,5520,1969,0,0
tt0140796,Air Bud: Golden Receiver (1998),http://www.imdb.com/title/tt0140796/,4.3,5400,1998,0,0
tt0140812,Any Bonds Today? (1942),http://www.imdb.com/title/tt0140812/,5.9,180,1942,0,0
tt0140825,Palwolui Christmas (1998),http://www.imdb.com/title/tt0140825/,7.8,5820,1998,4,3
tt0140888,Central Station (1998),http://www.imdb.com/title/tt0140888/,8,6480,1998,35,11
tt0141098,Auf die stürmische Art (1999),http://www.imdb.com/title/tt0141098/,5.3,6300,1999,2,5
tt0141109,Jack Frost - Der coolste Dad der Welt! (1998),http://www.imdb.com/title/tt0141109/,5.1,6060,1998,0,0
tt0141369,Inspektor Gadget (1999),http://www.imdb.com/title/tt0141369/,4.1,4680,1999,1,7
tt0011237,Der Golem\,der golem wie er in die welt kam,http://www.imdb.com/title/tt0011237/,3977,5460,video.movie,0
tt0141986,Wild Man Blues (1997),http://www.imdb.com/title/tt0141986/,7,6300,1997,3,2
tt0142055,Teletubbies (TV Series 1997–2001),http://www.imdb.com/title/tt0142055/,3.2,1680,1997,2,5
tt0142068,Afro Promo (1997),http://www.imdb.com/title/tt0142068/,3.5,,1997,0,0
tt0142192,Corruptor - Im Zeichen der Korruption (1999),http://www.imdb.com/title/tt0142192/,6,6600,1999,0,0
tt0142804,Resurrection - Die Auferstehung (1999),http://www.imdb.com/title/tt0142804/,6.1,6180,1999,0,0
tt0143127,Batman & Mr. Freeze: Eiszeit (Video 1998),http://www.imdb.com/title/tt0143127/,7.2,4200,1998,1,1
tt0143799,Playboy Celebrity Centerfold: Jessica Hahn (Video 1992),http://www.imdb.com/title/tt0143799/,5.8,3180,1992,0,0
tt0144020,Xiao Wu (1997),http://www.imdb.com/title/tt0144020/,7.5,6480,1997,6,1
tt0144120,Chucky und seine Braut (1998),http://www.imdb.com/title/tt0144120/,5.3,5340,1998,3,5
tt0144168,Ich liebe Dick (1999),http://www.imdb.com/title/tt0144168/,6.2,5640,1999,0,0
tt0144528,Familie Klumps und der verrückte Professor (2000),http://www.imdb.com/title/tt0144528/,4.3,6360,2000,2,12
tt0144814,Carrie 2 - Die Rache (1999),http://www.imdb.com/title/tt0144814/,4.5,6240,1999,0,0
tt0144964,Highlander: Endgame (2000),http://www.imdb.com/title/tt0144964/,4.5,5220,2000,0,0
tt0145503,Sunshine - Ein Hauch von Sonnenschein (1999),http://www.imdb.com/title/tt0145503/,7.5,10860,1999,11,13
tt0145529,Tangents (1994),http://www.imdb.com/title/tt0145529/,2.3,5340,1994,1,0
tt0145531,Stigmata (1999),http://www.imdb.com/title/tt0145531/,6.2,6180,1999,0,0
tt0145547,Two Hands (1999),http://www.imdb.com/title/tt0145547/,7.2,6180,1999,15,12
tt0145628,Popeye the Sailor (TV Series 1960–2014),http://www.imdb.com/title/tt0145628/,7.2,1800,2014,0,0
tt0145660,Austin Powers - Spion in geheimer Missionarsstellung (1999),http://www.imdb.com/title/tt0145660/,6.6,5700,1999,16,27
tt0145816,Hellé (1972),http://www.imdb.com/title/tt0145816/,7.6,5700,1972,0,0
tt0146247,Babylon 5: Der Fluß der Seelen (TV Movie 1998),http://www.imdb.com/title/tt0146247/,6.5,5640,1998,0,0
tt0146316,Lara Croft: Tomb Raider (2001),http://www.imdb.com/title/tt0146316/,5.7,6000,2001,3,12
tt0146336,Düstere Legenden (1998),http://www.imdb.com/title/tt0146336/,5.4,5940,1998,0,0
tt0146414,Aladdin and the Wonderful Lamp (1934),http://www.imdb.com/title/tt0146414/,6.1,480,1934,0,0
tt0146455,Babylon 5: Waffenbrüder (TV Movie 1999),http://www.imdb.com/title/tt0146455/,7.1,5640,1999,0,0
tt0146882,High Fidelity (2000),http://www.imdb.com/title/tt0146882/,7.6,6780,2000,4,19
tt0147004,Die Stimme ihres Lebens (1998),http://www.imdb.com/title/tt0147004/,7,5820,1998,4,22
tt0033945,Never Give a Sucker an Even Break (1941),http://www.imdb.com/title/tt0033945/,7.5,4260,1941,0,0
tt0147746,Batman of the Future (TV Series 1999–2001),http://www.imdb.com/title/tt0147746/,8.1,1380,1999,5,14
tt0147800,10 Dinge\,dinge die ich an dir hasse,http://www.imdb.com/title/tt0147800/,170267,5820,video.movie,2
tt0147920,Der Herzensbrecher (1983),http://www.imdb.com/title/tt0147920/,4,6000,1983,0,0
tt0149143,Steve McQueen: The King of Cool (TV Movie 1998),http://www.imdb.com/title/tt0149143/,7.7,,1998,0,0
tt0149151,Still Crazy (1998),http://www.imdb.com/title/tt0149151/,7.1,5700,1998,2,3
tt0149215,Die Schwanenprinzessin und das verzauberte Königreich (1998),http://www.imdb.com/title/tt0149215/,5.5,4260,1998,0,0
tt0149261,Deep Blue Sea (1999),http://www.imdb.com/title/tt0149261/,5.7,6300,1999,2,3
tt0149291,Tri palme za dve bitange i ribicu (1998),http://www.imdb.com/title/tt0149291/,7.5,6180,1998,0,0
tt0149439,Great Performances: Dance in America (TV Series 1976– ),http://www.imdb.com/title/tt0149439/,7,,1976,7,44
tt0034012,Akkorde der Liebe (1941),http://www.imdb.com/title/tt0034012/,7.2,7140,1941,1,0
tt0149460,Futurama (TV Series 1999– ),http://www.imdb.com/title/tt0149460/,8.7,1320,1999,10,31
tt0149573,Aashiqui (1990),http://www.imdb.com/title/tt0149573/,6.2,9120,1990,4,0
tt0149624,All die schönen Pferde - All the Pretty Horses (2000),http://www.imdb.com/title/tt0149624/,5.8,6960,2000,2,12
tt0150308,Destination Magoo (1954),http://www.imdb.com/title/tt0150308/,6.6,,1954,0,0
tt0150377,Doppelmord (1999),http://www.imdb.com/title/tt0150377/,6.3,6300,1999,1,3
tt0150662,Raus aus Åmål (1998),http://www.imdb.com/title/tt0150662/,7.7,5340,1998,19,8
tt0150742,The Godfather Trilogy: 1901-1980 (Video 1992),http://www.imdb.com/title/tt0150742/,9,34980,1992,0,0
tt0150781,The Great Gay Road (1931),http://www.imdb.com/title/tt0150781/,,5280,1931,0,0
tt0151388,Loose in a Caboose (1946),http://www.imdb.com/title/tt0151388/,5.7,,1946,0,0
tt0151547,The Metro-Goldwyn-Mayer Story (1951),http://www.imdb.com/title/tt0151547/,6.9,3600,1951,0,0
tt0034162,Der Seewolf (1941),http://www.imdb.com/title/tt0034162/,7.6,6000,1941,0,1
tt0151572,El milagro de P. Tinto (1998),http://www.imdb.com/title/tt0151572/,7.3,6360,1998,5,2
tt0151691,Mein Name ist Joe (1998),http://www.imdb.com/title/tt0151691/,7.5,6300,1998,12,10
tt0151738,Ungeküsst (1999),http://www.imdb.com/title/tt0151738/,6,6420,1999,2,8
tt0152139,Ram Teri Ganga Maili (1985),http://www.imdb.com/title/tt0152139/,6.8,10680,1985,5,0
tt0152456,Sissy Sheriff (1967),http://www.imdb.com/title/tt0152456/,5.6,360,1967,0,0
tt0152836,Taal (1999),http://www.imdb.com/title/tt0152836/,6.8,10740,1999,15,0
tt0152930,Taxi (1998),http://www.imdb.com/title/tt0152930/,6.9,5160,1998,3,5
tt0153866,Wirey Spindell (2000),http://www.imdb.com/title/tt0153866/,4.5,6060,2000,0,0
tt0154053,ABC News Nightline (TV Series 1980– ),http://www.imdb.com/title/tt0154053/,6.3,1800,1980,29,33
tt0154061,CatDog (TV Series 1998–2005),http://www.imdb.com/title/tt0154061/,6.6,,1998,0,0
tt0154183,Awwal Number (1990),http://www.imdb.com/title/tt0154183/,5.5,,1990,0,0
tt0154421,Idioten (1998),http://www.imdb.com/title/tt0154421/,6.9,7020,1998,5,4
tt0154443,8 ½ Women (1999),http://www.imdb.com/title/tt0154443/,5.8,7080,1999,0,0
tt0034172,Der Schatten des dünnen Mannes (1941),http://www.imdb.com/title/tt0034172/,7.3,5820,1941,0,0
tt0155570,Bugs Bunny's Thanksgiving Diet (TV Short 1979),http://www.imdb.com/title/tt0155570/,6.8,1800,1979,0,0
tt0155753,Eine wüste Bescherung (1998),http://www.imdb.com/title/tt0155753/,5.3,5160,1998,0,0
tt0155776,Der zuckersüße Tod (1999),http://www.imdb.com/title/tt0155776/,5.3,4680,1999,0,0
tt0156182,Wishmaster 2 - Das Böse stirbt nie (Video 1999),http://www.imdb.com/title/tt0156182/,5.2,5760,1999,0,0
tt0156524,Der ewige Jude (1940),http://www.imdb.com/title/tt0156524/,4.7,3720,1940,0,0
tt0156663,Kabzaa (1988),http://www.imdb.com/title/tt0156663/,6.4,,1988,0,0
tt0156675,Kamen Raidâ bui surî (TV Series 1973– ),http://www.imdb.com/title/tt0156675/,6.4,1800,1973,0,0
tt0011508,Neighbors (1920),http://www.imdb.com/title/tt0011508/,7.7,1080,1920,0,0
tt0034175,Abrechnung in Shanghai (1941),http://www.imdb.com/title/tt0034175/,6.8,5700,1941,0,0
tt0156729,Die letzte Nacht (1998),http://www.imdb.com/title/tt0156729/,7.3,5700,1998,12,20
tt0157075,The Suburbans - The Beat Goes On (1999),http://www.imdb.com/title/tt0157075/,4.3,4860,1999,0,0
tt0157183,Die Kinder von Beirut (1998),http://www.imdb.com/title/tt0157183/,7.7,6300,1998,8,2
tt0157246,Will & Grace (TV Series 1998–2006),http://www.imdb.com/title/tt0157246/,7.2,1380,1998,51,167
tt0157262,2002 - Durchgeknallt im All (2000),http://www.imdb.com/title/tt0157262/,3.2,5940,2000,0,0
tt0034182,Verfluchtes Land (1941),http://www.imdb.com/title/tt0034182/,7,5880,1941,0,0
tt0158371,Sweet and Lowdown (1999),http://www.imdb.com/title/tt0158371/,7.3,5700,1999,3,11
tt0158552,Charmed - Zauberhafte Hexen (TV Series 1998–2006),http://www.imdb.com/title/tt0158552/,7,2520,1998,5,17
tt0158910,The American Film Institute Presents a Salute to William Wyler (1976),http://www.imdb.com/title/tt0158910/,7.4,7200,1976,0,0
tt0159156,Behind the Music (TV Series 1997– ),http://www.imdb.com/title/tt0159156/,7.4,,1997,2,6
tt0159206,Sex and the City (TV Series 1998–2004),http://www.imdb.com/title/tt0159206/,6.9,1800,1998,37,128
tt0159509,Kidô senshi Gandamu (1981),http://www.imdb.com/title/tt0159509/,7.5,8220,1981,0,0
tt0159510,Kidô senshi Gandamu II: Ai senshihen (1981),http://www.imdb.com/title/tt0159510/,7.4,8340,1981,0,0
tt0159511,Kidô senshi Gandamu III: Meguriai sorahen (1982),http://www.imdb.com/title/tt0159511/,7.7,8640,1982,0,0
tt0159847,Antiques Roadshow (TV Series 1997– ),http://www.imdb.com/title/tt0159847/,7.4,,1997,1,0
tt0034240,Sullivan's Travels (1941),http://www.imdb.com/title/tt0034240/,8.2,5400,1941,2,0
tt0159876,Great Performances (TV Series 1971– ),http://www.imdb.com/title/tt0159876/,7.7,7920,1971,59,112
tt0159881,Jeopardy! (TV Series 1984– ),http://www.imdb.com/title/tt0159881/,8.4,1800,1984,31,72
tt0159890,Mahô no purinsesu Minkî Momo (TV Series 1982–1983),http://www.imdb.com/title/tt0159890/,7.2,1500,1983,0,0
tt0160009,The Art of War (2000),http://www.imdb.com/title/tt0160009/,5.7,7020,2000,2,9
tt0160184,D-Tox - Im Auge der Angst (2002),http://www.imdb.com/title/tt0160184/,5.2,5760,2002,0,0
tt0160216,A Dog of Flanders (1999),http://www.imdb.com/title/tt0160216/,6.3,6000,1999,1,1
tt0160277,First Wave - Die Prophezeiung (TV Series 1998–2001),http://www.imdb.com/title/tt0160277/,7.2,2580,1998,2,2
tt0160410,Into the Breach: 'Saving Private Ryan' (Video 1998),http://www.imdb.com/title/tt0160410/,6.8,1500,1998,0,0
tt0160611,Ein ganz gewöhnlicher Dieb (2000),http://www.imdb.com/title/tt0160611/,6.4,5580,2000,0,0
tt0160644,Tiefe der Sehnsucht (2000),http://www.imdb.com/title/tt0160644/,5.5,6300,2000,0,0
tt0160862,Eine wie keine (1999),http://www.imdb.com/title/tt0160862/,5.8,5700,1999,8,5
tt0161083,Schlimmer geht's immer! (2001),http://www.imdb.com/title/tt0161083/,5.4,5640,2001,0,0
tt0034266,Tarzans geheimer Schatz (1941),http://www.imdb.com/title/tt0034266/,7,4860,1941,0,0
tt0162360,Happy\,happy texas,http://www.imdb.com/title/tt0162360/,8266,5880,video.movie,6
tt0162480,Mr. & Mrs. Khiladi (1997),http://www.imdb.com/title/tt0162480/,6,,1997,0,0
tt0162710,Trick (1999),http://www.imdb.com/title/tt0162710/,7.2,5340,1999,2,2
tt0162866,Der Kaiser und sein Attentäter (1998),http://www.imdb.com/title/tt0162866/,7.3,9720,1998,3,8
tt0162973,Get Real - Von Mann zu Mann (1998),http://www.imdb.com/title/tt0162973/,7.8,6480,1998,6,3
tt0034274,Ehekomödie (1941),http://www.imdb.com/title/tt0034274/,6.9,5040,1941,0,0
tt0163025,Jurassic Park III (2001),http://www.imdb.com/title/tt0163025/,5.9,5520,2001,5,8
tt0163187,Die Braut\,die braut die sich nicht traut,http://www.imdb.com/title/tt0163187/,59779,6960,video.movie,6
tt0163491,The Secret Service (TV Series 1969),http://www.imdb.com/title/tt0163491/,7.3,1800,1969,0,0
tt0163507,Whose Line Is It Anyway? (TV Series 1998–2013),http://www.imdb.com/title/tt0163507/,8.8,1800,1998,1,4
tt0163579,Der Chill Faktor (1999),http://www.imdb.com/title/tt0163579/,5.2,6120,1999,0,0
tt0163924,All Saints (TV Series 1998– ),http://www.imdb.com/title/tt0163924/,7.1,3600,1998,12,46
tt0163949,Martial Law - Der Karate-Cop (TV Series 1998–2000),http://www.imdb.com/title/tt0163949/,7.1,2700,1998,1,1
tt0034277,Sein letztes Kommando (1941),http://www.imdb.com/title/tt0034277/,7.3,8400,1941,0,0
tt0164052,Hollow Man - Unsichtbare Gefahr (2000),http://www.imdb.com/title/tt0164052/,5.7,6720,2000,7,9
tt0164184,Der Anschlag (2002),http://www.imdb.com/title/tt0164184/,6.4,7440,2002,2,4
tt0164550,Duplicate (1998),http://www.imdb.com/title/tt0164550/,5.4,9840,1998,0,0
tt0164961,Vidocq (2001),http://www.imdb.com/title/tt0164961/,6.5,5880,2001,7,2
tt0034294,Tillie the Toiler (1941),http://www.imdb.com/title/tt0034294/,,4020,1941,0,0
tt0164993,Alice im Wunderland (TV Movie 1999),http://www.imdb.com/title/tt0164993/,6.2,9000,1999,2,6
tt0165348,Kenka karate kyokushinken (1977),http://www.imdb.com/title/tt0165348/,6.7,5100,1977,0,0
tt0165361,Highway (2002),http://www.imdb.com/title/tt0165361/,6.3,5820,2002,0,0
tt0165564,Brimstone (TV Series 1998–1999),http://www.imdb.com/title/tt0165564/,8.2,3600,1998,0,0
tt0165581,King of Queens (TV Series 1998–2007),http://www.imdb.com/title/tt0165581/,7.5,1320,1998,14,4
tt0165598,Die Wilden 70er (TV Series 1998–2006),http://www.imdb.com/title/tt0165598/,8.2,1440,1998,12,69
tt0165710,Detroit Rock City (1999),http://www.imdb.com/title/tt0165710/,6.8,5700,1999,0,0
tt0034299,Tom\,tom dick und harry,http://www.imdb.com/title/tt0034299/,670,5220,video.movie,1
tt0165832,Interstate 60 (2002),http://www.imdb.com/title/tt0165832/,7.7,6960,2002,2,5
tt0165854,The Limey (1999),http://www.imdb.com/title/tt0165854/,7.1,5340,1999,2,8
tt0165874,Das sonderbare Liebesleben der Erdlinge (1999),http://www.imdb.com/title/tt0165874/,6.4,5280,1999,0,0
tt0165961,Sports Night (TV Series 1998–2000),http://www.imdb.com/title/tt0165961/,8.5,1800,1998,10,26
tt0165981,The Thorn (1971),http://www.imdb.com/title/tt0165981/,6.5,5580,1971,0,0
tt0011541,One Week (1920),http://www.imdb.com/title/tt0011541/,8.2,1500,1920,1,0
tt0034378,Weekend for Three (1941),http://www.imdb.com/title/tt0034378/,6.1,3900,1941,0,0
tt0166220,The House That Shadows Built (1931),http://www.imdb.com/title/tt0166220/,7.3,3300,1931,0,0
tt0166276,Monkeybone (2001),http://www.imdb.com/title/tt0166276/,4.7,5580,2001,0,0
tt0166287,No se lo digas a nadie (1998),http://www.imdb.com/title/tt0166287/,7.1,7200,1998,0,0
tt0166396,Lang lebe Ned Devine! (1998),http://www.imdb.com/title/tt0166396/,7.4,5460,1998,8,8
tt0166485,Anna und der König (1999),http://www.imdb.com/title/tt0166485/,6.7,8880,1999,0,10
tt0034398,Der Wolfsmensch (1941),http://www.imdb.com/title/tt0034398/,7.4,4200,1941,1,0
tt0166960,Charlie - Eine himmlische Weihnachtsgeschichte (Video 1998),http://www.imdb.com/title/tt0166960/,3.7,4380,1998,0,0
tt0167038,Belles zauberhafte Welt (Video 1998),http://www.imdb.com/title/tt0167038/,5.4,5520,1998,0,0
tt0167049,Der beste Vater der Welt (1998),http://www.imdb.com/title/tt0167049/,5,5520,1998,0,0
tt0167350,Progeny (1998),http://www.imdb.com/title/tt0167350/,4.7,5880,1998,0,0
tt0167427,Superstar - Trau' dich zu träumen (1999),http://www.imdb.com/title/tt0167427/,4.9,4860,1999,0,0
tt0167456,Thunderbirds (2004),http://www.imdb.com/title/tt0167456/,4.2,5700,2004,0,0
tt0167567,Cousin Skeeter (TV Series 1998–2001),http://www.imdb.com/title/tt0167567/,7.1,1800,1998,0,0
tt0167743,Expedition der Stachelbeeren (TV Series 1998–2004),http://www.imdb.com/title/tt0167743/,6.8,1800,1998,5,8
tt0167758,Alice im Spiegelland (TV Movie 1998),http://www.imdb.com/title/tt0167758/,5.8,4980,1998,0,0
tt0168122,Die Silicon Valley Story (TV Movie 1999),http://www.imdb.com/title/tt0168122/,7.2,5700,1999,1,3
tt0168366,Poketto Monsutâ (TV Series 1997–2002),http://www.imdb.com/title/tt0168366/,6.9,1320,1997,0,0
tt0168372,The Roseanne Show (TV Series 1997–2000),http://www.imdb.com/title/tt0168372/,4,3600,1997,0,0
tt0034409,You'll Never Get Rich (1941),http://www.imdb.com/title/tt0034409/,6.9,5280,1941,0,0
tt0168373,The Secret Diary of Desmond Pfeiffer (TV Series 1998– ),http://www.imdb.com/title/tt0168373/,4.1,1800,1998,0,0
tt0168590,Clark Gable: Tall\,clark gable tall dark and handsome,http://www.imdb.com/title/tt0168590/,62,,video.movie,0
tt0168786,Antwone Fisher (2002),http://www.imdb.com/title/tt0168786/,7.3,7200,2002,18,19
tt0169414,Erdferkel Arthur und seine Freunde (TV Series 1996– ),http://www.imdb.com/title/tt0169414/,7.4,1800,1996,11,27
tt0169455,Inside the Actors Studio (TV Series 1994– ),http://www.imdb.com/title/tt0169455/,8.8,3900,1994,1,19
tt0034415,Mädchen im Rampenlicht (1941),http://www.imdb.com/title/tt0034415/,6.8,7920,1941,0,0
tt0169880,Shin seiki Evangelion Gekijô-ban: Shito shinsei (1997),http://www.imdb.com/title/tt0169880/,7.6,6060,1997,1,0
tt0170811,Winnie Puuh und I-Aahs Geburtstag (1983),http://www.imdb.com/title/tt0170811/,7.1,1500,1983,0,0
tt0170881,Blackstar (TV Series 1981–1982),http://www.imdb.com/title/tt0170881/,7,1800,1982,0,0
tt0170898,Il conte di Montecristo (TV Mini-Series 1966),http://www.imdb.com/title/tt0170898/,7.9,28800,1966,0,0
tt0171359,Hamlet (2000),http://www.imdb.com/title/tt0171359/,6,6720,2000,1,2
tt0034485,Babes on Broadway (1941),http://www.imdb.com/title/tt0034485/,6.8,7080,1941,0,0
tt0171580,Nurse Betty - Gefährliche Träume (2000),http://www.imdb.com/title/tt0171580/,6.3,6600,2000,5,13
tt0171725,Timmy und das Geheimnis von Nimh (Video 1998),http://www.imdb.com/title/tt0171725/,3.4,3960,1998,0,0
tt0172031,Die neue Addams Familie (TV Series 1998–1999),http://www.imdb.com/title/tt0172031/,6.4,1800,1998,5,1
tt0172234,Chaahat (1996),http://www.imdb.com/title/tt0172234/,5.1,,1996,0,0
tt0172300,Daulat Ki Jung (1992),http://www.imdb.com/title/tt0172300/,6,,1992,0,0
tt0172348,Die Geschichte der Dorothy Dandridge (TV Movie 1999),http://www.imdb.com/title/tt0172348/,7,6660,1999,18,18
tt0172396,Das Ende einer Affäre (1999),http://www.imdb.com/title/tt0172396/,7.2,6120,1999,3,22
tt0172519,Guddu - Eine Liebe mit Hindernissen (1995),http://www.imdb.com/title/tt0172519/,4.3,,1995,0,0
tt0172617,Izzat Ki Roti (1993),http://www.imdb.com/title/tt0172617/,5.5,,1993,0,0
tt0172684,Hochzeit auf Indisch (1998),http://www.imdb.com/title/tt0172684/,7.9,10620,1998,12,0
tt0172761,Major Saab (1998),http://www.imdb.com/title/tt0172761/,5.1,9900,1998,0,0
tt0173102,Raju Ban Gaya Gentleman (1992),http://www.imdb.com/title/tt0173102/,7,,1992,0,0
tt0034498,Schlacht um Midway (1942),http://www.imdb.com/title/tt0034498/,6.6,1080,1942,0,0
tt0173369,Tum Mere Ho (1990),http://www.imdb.com/title/tt0173369/,5.6,7740,1990,0,0
tt0173596,S.P.Q.R. (TV Series 1998– ),http://www.imdb.com/title/tt0173596/,6,5400,1998,0,0
tt0173771,Document of the Dead (1985),http://www.imdb.com/title/tt0173771/,6.7,5460,1985,0,0
tt0174022,Midnight Hard (1971),http://www.imdb.com/title/tt0174022/,,,1971,0,0
tt0174111,Pentru patrie (1977),http://www.imdb.com/title/tt0174111/,7.4,11520,1977,0,0
tt0174227,Der Rächer aus dem Sarg (1968),http://www.imdb.com/title/tt0174227/,5.9,,1968,0,0
tt0174255,Svitati (1999),http://www.imdb.com/title/tt0174255/,3.5,5100,1999,0,0
tt0174336,Whipped - Vernascht (2000),http://www.imdb.com/title/tt0174336/,4.4,4920,2000,0,0
tt0034514,The Big Street (1942),http://www.imdb.com/title/tt0034514/,6.4,5280,1942,0,0
tt0174378,Becker (TV Series 1998–2004),http://www.imdb.com/title/tt0174378/,7.3,1800,1998,4,6
tt0174454,Aldrich Ames: Traitor Within (TV Movie 1998),http://www.imdb.com/title/tt0174454/,6.4,6000,1998,0,0
tt0174480,Es begann im September (2000),http://www.imdb.com/title/tt0174480/,5.4,6180,2000,0,0
tt0174699,Gorugo 13 (1973),http://www.imdb.com/title/tt0174699/,6.7,6240,1973,0,0
tt0175058,The Powerpuff Girls (TV Series 1998–2005),http://www.imdb.com/title/tt0175058/,7.1,1800,1998,2,11
tt0175080,Providence (1991),http://www.imdb.com/title/tt0175080/,6.3,,1991,0,0
tt0175142,Scary Movie (2000),http://www.imdb.com/title/tt0175142/,6.2,5280,2000,7,5
tt0034578,Helden der Lüfte (1942),http://www.imdb.com/title/tt0034578/,6.5,6840,1942,0,0
tt0175960,ITV Play of the Week The Night of the Big Heat (TV Episode 1960),http://www.imdb.com/title/tt0175960/,,5400,1960,0,0
tt0176012,Patthar Ke Sanam (1967),http://www.imdb.com/title/tt0176012/,7.1,8160,1967,0,0
tt0176227,Tempo di viaggio (TV Movie 1983),http://www.imdb.com/title/tt0176227/,7.3,3720,1983,0,0
tt0176357,American Playhouse (TV Series 1981– ),http://www.imdb.com/title/tt0176357/,7.4,,1981,5,21
tt0176385,Pokémon (TV Series 1998– ),http://www.imdb.com/title/tt0176385/,7.3,1800,1998,0,0
tt0176598,Challenge the Wilderness (1951),http://www.imdb.com/title/tt0176598/,5.9,660,1951,0,0
tt0176820,Hollywood Aliens & Monsters (TV Movie 1997),http://www.imdb.com/title/tt0176820/,6,5880,1997,1,0
tt0177068,Mit aller Härte (2000),http://www.imdb.com/title/tt0177068/,5.3,6240,2000,0,0
tt0177266,Super Mario Bros. (Video Game 1985),http://www.imdb.com/title/tt0177266/,9,,1985,0,0
tt0177443,Godzilla: The Series (TV Series 1998–2000),http://www.imdb.com/title/tt0177443/,6.9,1800,1998,0,0
tt0177707,Dickson Experimental Sound Film (1894),http://www.imdb.com/title/tt0177707/,6.8,22,1894,1,0
tt0177991,Providence (TV Series 1999–2002),http://www.imdb.com/title/tt0177991/,6.8,3600,1999,13,9
tt0178556,Has Anybody Here Seen Canada? A History of Canadian Movies 1939-1953 (TV Movie 1979),http://www.imdb.com/title/tt0178556/,6,5100,1979,0,0
tt0178737,Mansfield Park (1999),http://www.imdb.com/title/tt0178737/,7.1,6720,1999,0,0
tt0034587,Katzenmenschen (1942),http://www.imdb.com/title/tt0034587/,7.5,4380,1942,1,2
tt0179116,Weil ich ein Mädchen bin (1999),http://www.imdb.com/title/tt0179116/,6.5,5100,1999,2,2
tt0179212,Histoire(s) du cinéma: Fatale beauté (Video 1997),http://www.imdb.com/title/tt0179212/,7.4,1680,1997,0,0
tt0179213,Histoire(s) du cinéma: La monnaie de l'absolu (Video 1998),http://www.imdb.com/title/tt0179213/,7.4,1620,1998,0,0
tt0179473,South of Heaven\,south of heaven west of hell,http://www.imdb.com/title/tt0179473/,1091,6240,video.movie,0
tt0179552,Tim und Struppi (TV Series 1991–1992),http://www.imdb.com/title/tt0179552/,8.3,1800,1991,2,1
tt0179566,Double Dare (TV Series 1976–1977),http://www.imdb.com/title/tt0179566/,6.8,1800,1977,0,0
tt0179634,I Aliki sto Naftiko (1961),http://www.imdb.com/title/tt0179634/,6.3,5400,1961,0,0
tt0034613,The Corpse Vanishes (1942),http://www.imdb.com/title/tt0034613/,4.2,3840,1942,0,0
tt0179641,L'an 01 (1973),http://www.imdb.com/title/tt0179641/,5.6,5400,1973,0,0
tt0179955,Macskafogó (1986),http://www.imdb.com/title/tt0179955/,8.3,5760,1986,0,0
